id,name,popularity,duration_ms,album_name,release_date,artist_name,genre,artist_popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year
7FC9Lng8iXU081lbigu8m8,Heartbeat Song,67,198733,Piece By Piece (Deluxe Version),2015-02-27,Kelly Clarkson,dance pop,83,0.49,0.798,-3.66,0.0489,0.0137,0,0.0627,0.479,149.109,2015
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),82,269666,Uptown Special,2015-01-12,Mark Ronson,dance pop,77,0.856,0.609,-7.223,0.0824,0.00801,8.15E-05,0.0344,0.928,114.988,2015
3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",79,252534,Delirium (Deluxe),2015-11-06,Ellie Goulding,dance pop,81,0.262,0.606,-6.646,0.0484,0.247,0,0.125,0.275,189.857,2015
34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,84,281560,x (Deluxe Edition),2014-06-21,Ed Sheeran,pop,91,0.781,0.445,-6.061,0.0295,0.474,0,0.184,0.591,78.998,2014
4oY2T9ur7Ll5b2kpBlcWcb,You Rock My World - Radio Edit,62,265933,Number Ones,2003-11-18,Michael Jackson,pop,84,0.819,0.774,-2.53,0.101,0.0297,0.000626,0.0896,0.947,95.004,2003
7MdenVOyOCRoxbgPpjEiAL,They Don't Care About Us - Remastered Version,54,284560,Michael Jackson's This Is It,2009,Michael Jackson,pop,84,0.817,0.939,-4.838,0.161,0.232,0.0155,0.346,0.736,90.079,2009
6JZYMxvcoeLD4IifJPvDux,Dirty Diana,57,280600,Number Ones,2003-11-18,Michael Jackson,pop,84,0.741,0.799,-4.56,0.062,0.239,0.000795,0.421,0.348,131.383,2003
4N7LcVNKV13oxts55xpdIx,Smooth Criminal - Radio Edit,40,257066,Number Ones,2003-11-18,Michael Jackson,pop,84,0.854,0.961,-5.575,0.0727,0.154,0.492,0.317,0.594,118.192,2003
2iuZJX9X9P0GKaE93xcPjk,Sugar,80,235493,V,2014-09-02,Maroon 5,pop,87,0.748,0.788,-7.055,0.0334,0.0591,0,0.0863,0.884,120.076,2014
285HeuLxsngjFn4GGegGNm,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",74,192560,Listen,2014-11-21,David Guetta,dance pop,87,0.596,0.73,-4.091,0.151,0.24,0,0.325,0.525,85.979,2014
7cgu4JBW3hq1GwTM1ilkKQ,Talking Body,68,238426,Queen Of The Clouds,2014-09-24,Tove Lo,dance pop,77,0.736,0.761,-5.449,0.0338,0.0966,0,0.0823,0.114,119.999,2014
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,79,188238,FourFiveSeconds,2015-01-24,Rihanna,barbadian pop,89,0.582,0.272,-5.662,0.0501,0.875,0,0.13,0.354,205.846,2015
3zkWCteF82vJwv0hRLba76,Stitches,78,206880,Handwritten,2015-04-14,Shawn Mendes,canadian pop,92,0.746,0.754,-6.684,0.0676,0.0152,0,0.0486,0.746,149.882,2015
2PIvq1pGrUjY007X5y1UpM,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",78,252226,"Earned It (Fifty Shades Of Grey) [From The ""Fifty Shades Of Grey"" Soundtrack]",2014-12-23,The Weeknd,canadian contemporary r&b,94,0.659,0.381,-5.922,0.0304,0.385,0,0.0972,0.426,119.844,2014
3dYD57lRAUcMHufyqn9GcI,Take Me To Church,82,241688,Hozier,2014-07-20,Hozier,irish singer-songwriter,80,0.566,0.664,-5.303,0.0464,0.634,0,0.116,0.437,128.945,2014
2Zukohv1kW91bY2OUIXSct,Something Big,59,161440,Handwritten (Deluxe),2015-04-14,Shawn Mendes,canadian pop,92,0.694,0.854,-3.891,0.043,0.00614,0,0.158,0.803,112.007,2015
5EOFS4hG4TjvM8hUlj2BXv,Black Widow,44,209423,The New Classic (Deluxe Version),2014-01-01,Iggy Azalea,australian hip hop,74,0.743,0.72,-3.753,0.124,0.192,0.000386,0.109,0.519,163.99,2014
0fgZUSa7D7aVvv3GfO0A1n,Post to Be (feat. Chris Brown & Jhene Aiko),72,226580,Sex Playlist,2014-12-02,Omarion,dance pop,66,0.733,0.676,-5.655,0.0432,0.0697,0,0.208,0.701,97.448,2014
1Bx0zEdVjkFlV27iKaePug,Man Down,69,267000,Loud,2010-11-16,Rihanna,barbadian pop,89,0.47,0.904,-4.024,0.177,0.0436,0,0.0491,0.557,155.788,2010
348qSa1KejmhpWgCpsfSxb,Miss Movin' On,49,194253,Better Together,2013-10-18,Fifth Harmony,dance pop,74,0.464,0.845,-2.927,0.0508,0.0297,6.40E-06,0.302,0.437,75.029,2013
53wOz83HJpPO9okzp0IsLa,Them Girls Be Like,43,162626,Reflection (Deluxe),2015-01-30,Fifth Harmony,dance pop,74,0.804,0.742,-3.894,0.0284,0.317,0,0.341,0.916,95.019,2015
6eFahAdQgABBj1XOM99cBG,I Like It Like That (feat. New Boyz),65,188200,Whatever,2011-11-25,Hot Chelle Rae,dance pop,64,0.742,0.784,-5.458,0.0552,0.0308,0,0.354,0.65,101.002,2011
0rXw5rWZpOdfeeCbMln8MU,Peacock,55,231920,Katy Perry - Teenage Dream: The Complete Confection,2012-03-12,Katy Perry,dance pop,86,0.825,0.759,-3.121,0.0427,0.0563,0,0.202,0.942,139.975,2012
213x4gsFDm04hSqIUkg88w,On Top Of The World,75,192280,Night Visions,2012-09-04,Imagine Dragons,modern rock,87,0.631,0.924,-5.589,0.146,0.0841,3.59E-06,0.084,0.755,100.045,2012
416MsJxvxSKY96DCmbJIRs,The Hanging Tree,65,218506,The Hunger Games: Mockingjay Pt. 1 (Original Motion Picture Score),2014-11-24,James Newton Howard,soundtrack,66,0.213,0.0743,-18.071,0.0408,0.344,3.45E-05,0.212,0.145,53.863,2014
39lS97papXAI72StGRtZBo,Wrapped Up (feat. Travie McCoy),63,185629,Never Been Better (Expanded Edition),2014-11-24,Olly Murs,dance pop,69,0.787,0.837,-5.419,0.0556,0.0926,0,0.155,0.918,122.004,2014
0qwcGscxUHGZTgq0zcaqk1,Here's to Never Growing Up,69,214320,Avril Lavigne (Expanded Edition),2013-11-01,Avril Lavigne,canadian pop,78,0.482,0.873,-3.145,0.0853,0.0111,0,0.409,0.737,165.084,2013
7pqgMEKsDMOHUdFQ7n0N9K,Dangerous (feat. Sam Martin),66,203641,Listen,2014-11-21,David Guetta,dance pop,87,0.466,0.747,-4.838,0.0795,0.417,9.76E-06,0.107,0.43,92.161,2014
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,84,258986,x (Deluxe Edition),2014-06-21,Ed Sheeran,pop,91,0.614,0.379,-10.48,0.0476,0.607,0.000464,0.0986,0.201,107.989,2014
7fWXTD51PQ2W9B2lyYlZCN,Give Me Love,40,323807,The A Team,2011-12-06,Ed Sheeran,pop,91,0.465,0.39,-8.685,0.036,0.583,5.07E-06,0.0908,0.232,116.301,2011
4Y7XAxTANhu3lmnLAzhWJW,Fireball (feat. John Ryan),68,236200,Globalization,2014-11-21,Pitbull,dance pop,83,0.761,0.933,-5.38,0.056,0.0908,8.53E-05,0.0606,0.836,122.959,2014
0Tel1fmuCxEFV6wBLXsEdk,Kiss Me,73,280853,#ERROR!,2011-09-09,Ed Sheeran,pop,91,0.589,0.227,-16.67,0.0498,0.64,0.00469,0.0248,0.182,74.993,2011
7d1CFwrBmH34gmS0Hkbfbt,Replay,67,209186,Zendaya,2013-01-01,Zendaya,dance pop,73,0.688,0.723,-6.682,0.121,0.0416,0.0002,0.302,0.618,140.023,2013
34MJ07N9Bhu6iKPaxSVnCT,Neon Lights,65,233173,Demi,2013-01-01,Demi Lovato,dance pop,84,0.631,0.819,-4.24,0.122,0.0767,0,0.1,0.733,125.928,2013
1NhPKVLsHhFUHIOZ32QnS2,Secrets,76,224693,Waking Up,2009-01-01,OneRepublic,dance pop,83,0.516,0.764,-6.223,0.0366,0.0717,0,0.115,0.376,148.021,2009
0FS7B5o3QyvOD8eWjnbLoO,Run Away With Me,55,251327,Emotion (Deluxe Expanded Edition),2015,Carly Rae Jepsen,canadian pop,74,0.561,0.7,-6.284,0.0491,0.0168,5.43E-05,0.0592,0.298,119.015,2015
07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),76,212960,Motion,2014-10-31,Calvin Harris,dance pop,86,0.414,0.857,-4.078,0.0808,0.0287,0.00574,0.343,0.348,128.024,2014
5TbzAWWc5eJaANpA9kfGCd,Love Me Again,73,239894,Tribute,2013-01-01,John Newman,pop dance,69,0.495,0.894,-4.814,0.0441,0.00453,0.000596,0.103,0.213,126.03,2013
4rUTAkOU7OkVGeQuyQCHhF,Sledgehammer,63,230906,Reflection (Deluxe),2015-01-30,Fifth Harmony,dance pop,74,0.671,0.777,-4.322,0.046,0.0057,0.0011,0.0783,0.289,99.98,2015
2ISSQPb9LHHiV6ng2NXosL,Beautiful Now,71,218293,True Colors,2015-05-18,Zedd,complextro,80,0.628,0.833,-4.126,0.0282,0.0079,1.48E-05,0.074,0.56,128.003,2015
3DZGVNV2WtBivvxKfWbkwj,I Want You To Know,36,239266,Pool Party,2018-05-25,Various Artists,None,0,0.577,0.8,-5.035,0.0611,0.00633,9.75E-06,0.166,0.367,129.978,2018
3cU2wBxuV6nFiuf6PJZNlC,Dear Future Husband,72,184226,Title (Deluxe),2015-01-09,Meghan Trainor,dance pop,82,0.655,0.782,-4.789,0.185,0.375,0,0.317,0.832,79.427,2015
2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),80,225053,Title (Deluxe),2015-01-09,Meghan Trainor,dance pop,82,0.63,0.53,-7.259,0.0434,0.4,0,0.177,0.417,108.038,2015
6gj08XDlv9Duc2fPOxUmVD,Lips Are Movin,70,182666,Title (Deluxe),2015-01-09,Meghan Trainor,dance pop,82,0.775,0.825,-5.402,0.0464,0.0506,1.03E-06,0.111,0.95,139.091,2015
37f4ITSlgPX81ad2EvmVQr,Fight Song,80,204013,Wildfire,2016-01-01,Rachel Platten,dance pop,68,0.564,0.714,-4.987,0.129,0.0549,0,0.155,0.33,175.924,2016
6Zo3wgDE076K2AuiGZF3CS,Fun (feat. Chris Brown),61,202306,Globalization,2014-11-21,Pitbull,dance pop,83,0.793,0.774,-3.667,0.0478,0.156,0,0.193,0.547,113.967,2014
2CzNAvr2nZKYxthPVMvdVe,"Habibi Love (I Need Your Love) (feat. Mohombi, Faydee & Costi)",53,217445,"Habibi Love (I Need Your Love) (feat. Mohombi, Faydee & Costi)",2015-03-11,Shaggy,dance pop,74,0.44,0.802,-3.838,0.244,0.123,0,0.1,0.586,179.868,2015
1Yk0cQdMLx5RzzFTYwmuld,Hello,66,295502,25,2015-11-20,Adele,british soul,83,0.585,0.409,-6.957,0.0293,0.315,0,0.0873,0.284,78.983,2015
6BO5udfgxk73rgdlbwBQh8,Heart Upon My Sleeve,48,283146,TRUE,2013-01-01,Avicii,big room,83,0.707,0.717,-7.872,0.0378,0.0949,0.532,0.319,0.351,126.044,2013
4MflGTO2ZTcSQ12bWcyRgI,"Honey, I'm Good",72,199263,Magazines Or Novels,2014-08-05,Andy Grammer,dance pop,76,0.752,0.775,-7.289,0.0546,0.0324,0,0.351,0.595,122.014,2014
4Jz4bjXeiF2SXVj9P4YfY5,Keep Your Head Up,72,189933,Andy Grammer,2011-06-14,Andy Grammer,dance pop,76,0.674,0.778,-5.367,0.0376,0.0469,0,0.145,0.816,90.01,2011
3gHc5XTAywdFQUsHS6DD7G,Good To Be Alive (Hallelujah),59,189098,Magazines Or Novels (Deluxe Edition),2015-11-20,Andy Grammer,dance pop,76,0.797,0.896,-3.678,0.0512,0.0349,0,0.635,0.685,120.037,2015
2yAVzRiEQooPEJ9SYx11L3,Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio,76,283747,Europop,2011-01-05,Eiffel 65,bubblegum dance,66,0.822,0.969,-11.471,0.0582,0.259,0.000153,0.39,0.765,128.007,2011
3vv9phIu6Y1vX3jcqaGz5Z,Roses,74,226738,Roses,2015-06-16,The Chainsmokers,dance pop,84,0.713,0.802,-7.055,0.0561,0.0435,0.00377,0.309,0.343,100.001,2015
22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,77,212640,How Deep Is Your Love,2015-07-17,Calvin Harris,dance pop,86,0.738,0.868,-4.373,0.0731,0.0389,0.00171,0.388,0.336,122.003,2015
6m3ZWIXhjoV76syT1j2oE9,Coming Over (feat. James Hersey),60,178333,This Mixtape is Fire,2015-08-14,Dillon Francis,big room,68,0.631,0.661,-5.5,0.0999,0.227,1.43E-06,0.166,0.698,174.031,2015
3oZoXyU0SkDldgS7AcN4y4,Get Low,64,212773,"Money Sucks, Friends Rule",2014-10-22,Dillon Francis,big room,68,0.674,0.932,-4.424,0.0859,0.0282,0.71,0.684,0.728,101.033,2014
1HOlb9rdNOmy9b1Fakicjo,#SELFIE,64,183750,#SELFIE,2014-01-01,The Chainsmokers,dance pop,84,0.789,0.916,-3.262,0.249,0.0135,8.09E-06,0.077,0.658,127.956,2014
2YWjW3wwQIBLNhxWKBQd16,Lean On (feat. MØ & DJ Snake),74,176561,Peace Is The Mission : Extended,2015-11-27,Major Lazer,dance pop,80,0.723,0.809,-3.081,0.0625,0.00346,0.00123,0.565,0.274,98.007,2015
1pjvlYOMIg1NhGQbM6iwrY,Light It Up (feat. Nyla & Fuse ODG) [Remix],72,166138,Peace Is The Mission : Extended,2015-11-27,Major Lazer,dance pop,80,0.747,0.877,-3.782,0.0664,0.0375,0.000833,0.233,0.752,107.991,2015
0BcP3FTTxSty93nTnB2a9H,Powerful (feat. Ellie Goulding & Tarrus Riley),62,206327,Peace Is The Mission : Extended,2015-11-27,Major Lazer,dance pop,80,0.598,0.792,-4.043,0.0478,0.121,0,0.158,0.732,97.479,2015
46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),75,227073,Pharmacy,2015-06-05,Galantis,big room,75,0.506,0.805,-4.119,0.0469,0.00711,0.00193,0.0856,0.383,126.008,2015
1PBk2knn4anq0vaS5KGDG2,In My Head,51,221065,Pharmacy,2015-06-05,Galantis,big room,75,0.548,0.895,-2.794,0.0392,0.00622,0.0184,0.108,0.616,127.829,2015
3aIhJDHxr1kgTSnutJxPTH,Peanut Butter Jelly,65,203133,Pharmacy,2015-06-05,Galantis,big room,75,0.708,0.945,-3.247,0.234,0.00104,0.0803,0.227,0.545,127.96,2015
7gBj0VgcuAgkXkiRRYvSmK,Stay (feat. Maty Noyes),65,239465,Stay (feat. Maty Noyes),2015-12-04,Kygo,edm,86,0.648,0.736,-7.948,0.0385,0.0444,0.000137,0.171,0.378,103.027,2015
5masKPHeAOVNgxdLebIcK7,Stole the Show,74,223186,Cloud Nine,2016-05-13,Kygo,edm,86,0.64,0.635,-7.565,0.226,0.271,0,0.319,0.475,100.034,2016
7vqUr6K2Js9Paq4kdNSOm6,Here for You (feat. Ella Henderson),62,244510,Here for You (feat. Ella Henderson),2015-09-04,Kygo,edm,86,0.68,0.772,-5.995,0.0416,0.535,0.0153,0.147,0.376,105.005,2015
1I8tHoNBFTuoJAlh4hfVVE,Firestone,77,271640,Cloud Nine,2016-05-13,Kygo,edm,86,0.704,0.634,-7.374,0.0428,0.393,3.17E-05,0.0952,0.411,113.927,2016
2P4OICZRVAQcYAV2JReRfj,Waiting For Love,80,230613,Stories,2015-10-02,Avicii,big room,83,0.579,0.736,-3.863,0.0527,0.31,0,0.198,0.613,127.999,2015
0ct6r3EGTcMLPtrXHDvVjc,The Nights,82,176658,The Days / Nights,2014-01-01,Avicii,big room,83,0.527,0.835,-5.298,0.0433,0.0166,0,0.249,0.654,125.983,2014
260jSxvzkFt71ksvkcy2ke,Broken Arrows,63,232760,Stories,2015-10-02,Avicii,big room,83,0.63,0.666,-7.186,0.045,0.0481,0.000567,0.104,0.288,115.973,2015
5M9jOReAKGZ2AttVefFjTY,Don't Look Down (feat. Usher),66,223139,Don't Look Down (feat. Usher),2015-03-17,Martin Garrix,big room,81,0.575,0.831,-5.972,0.0356,0.00406,0.000449,0.111,0.377,127.991,2015
2RhKxrhti1jd1Krzh968Cb,Intoxicated - Radio Edit,59,158280,Intoxicated (Radio Edit),2015-02-23,Martin Solveig,big room,71,0.796,0.607,-6.114,0.0409,0.00565,0.00231,0.0716,0.566,125.053,2015
0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,76,219305,Bitch Better Have My Money,2015-03-26,Rihanna,barbadian pop,89,0.781,0.728,-4.981,0.0621,0.0509,1.94E-06,0.257,0.395,102.99,2015
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,82,233720,Purpose (Deluxe),2015-11-13,Justin Bieber,canadian pop,95,0.609,0.378,-9.828,0.438,0.835,0,0.28,0.515,100.418,2015
09CtPGIpYB4BrO8qb1RGsF,Sorry,82,200786,Purpose (Deluxe),2015-11-13,Justin Bieber,canadian pop,95,0.654,0.76,-3.669,0.045,0.0797,0,0.299,0.41,99.945,2015
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,78,205680,Purpose (Deluxe),2015-11-13,Justin Bieber,canadian pop,95,0.845,0.567,-8.118,0.0956,0.59,0.00142,0.0811,0.793,125.02,2015
0SNIAtRCPVVLoGEPcuHSIc,I'll Show You,67,199946,Purpose (Deluxe),2015-11-13,Justin Bieber,canadian pop,95,0.361,0.608,-6.757,0.098,0.05,7.96E-05,0.183,0.0789,191.812,2015
66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),75,250285,Skrillex and Diplo present Jack Ü,2015-02-24,Jack Ü,edm,65,0.432,0.781,-4.038,0.0567,0.041,4.21E-06,0.0789,0.197,139.432,2015
0vbtURX4qv1l7besfwmnD8,I Took A Pill In Ibiza - Seeb Remix,76,197933,"At Night, Alone",2016-05-06,Mike Posner,dance pop,71,0.664,0.714,-6.645,0.111,0.0353,8.42E-06,0.0843,0.71,101.969,2016
72TFWvU3wUYdUuxejTTIzt,Work,76,219320,ANTI (Deluxe),2016-01-28,Rihanna,barbadian pop,89,0.725,0.534,-6.238,0.0946,0.0752,0,0.0919,0.558,91.974,2016
0IKK48xF4eEdfofyaeKWWO,PILLOWTALK,62,203686,PILLOWTALK,2016-08-22,ZAYN,dance pop,82,0.588,0.702,-4.271,0.0496,0.104,0,0.089,0.429,124.909,2016
40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",76,251466,When It's Dark Out,2015-12-04,G-Eazy,hip hop,83,0.756,0.674,-6.518,0.0959,0.0184,0,0.158,0.389,111.995,2015
5kqIPrATaCc2LqxVWzQGbk,7 Years,80,237300,Lukas Graham,2016-04-01,Lukas Graham,danish pop,76,0.765,0.473,-5.829,0.0514,0.287,0,0.391,0.34,119.992,2016
4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),78,214480,7/27 (Deluxe),2016-05-27,Fifth Harmony,dance pop,74,0.803,0.585,-5.861,0.0432,0.103,3.94E-06,0.0644,0.593,105.017,2016
6QzJcnl5cvlDHVrx9mhE99,Hide Away,63,192376,"Sit Still, Look Pretty",2016-10-07,Daya,dance pop,74,0.885,0.801,-4.716,0.0882,0.225,1.65E-06,0.0733,0.466,95.011,2016
6Knv6wdA0luoMUuuoYi2i1,My House,76,192190,My House,2015-04-07,Flo Rida,dance pop,80,0.688,0.702,-4.792,0.0499,0.0215,0,0.128,0.74,94.006,2015
0PAj9Y5kFEzhGeWkockoxv,Wild Things,62,188493,Know-It-All (Deluxe),2016-03-11,Alessia Cara,canadian contemporary r&b,81,0.741,0.626,-4.826,0.0886,0.02,0,0.0828,0.706,108.029,2016
0nhBKubnVz9yFNNprBniWz,YOUTH,69,185194,Blue Neighbourhood (Deluxe),2015-12-09,Troye Sivan,australian pop,79,0.628,0.737,-4.437,0.041,0.0625,0,0.0777,0.592,91.507,2015
6hmhG1b4LEyNuashVvuIAo,Never Forget You,75,213427,So Good,2017-03-17,Zara Larsson,dance pop,80,0.583,0.732,-5.728,0.0457,0.00312,9.86E-06,0.269,0.276,145.992,2017
76hfruVvmfQbw0eYn1nmeC,Cake By The Ocean,79,219146,DNCE,2016-11-18,DNCE,dance pop,69,0.774,0.753,-5.446,0.0517,0.152,0,0.0371,0.896,119.002,2016
53Y0kdCa1CZ9gRqEuknfwy,Bang My Head (feat. Sia & Fetty Wap),64,193333,Listen Again,2015-11-27,David Guetta,dance pop,87,0.599,0.869,-3.697,0.0789,0.0525,0.00719,0.103,0.593,108.061,2015
3CJvmtWw2bJsudbAC5uCQk,Hands To Myself,69,200680,Revival (Deluxe),2015-10-09,Selena Gomez,dance pop,86,0.811,0.499,-7.161,0.118,0.0147,2.44E-06,0.342,0.466,111.016,2015
3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,84,202333,Blurryface,2015-05-15,Twenty One Pilots,modern rock,84,0.734,0.637,-5.677,0.141,0.0462,2.29E-05,0.0602,0.648,169.977,2015
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,80,208373,Don't Let Me Down,2016-02-05,The Chainsmokers,dance pop,84,0.532,0.869,-5.094,0.172,0.157,0.00508,0.136,0.422,159.803,2016
2GyA33q5rti5IxkMQemRDH,I Know What You Did Last Summer,71,223853,Handwritten,2015-04-14,Shawn Mendes,canadian pop,92,0.687,0.761,-4.582,0.0876,0.102,0,0.147,0.743,113.939,2015
2mCF8L0brIs88eH6Kf2h9p,Fast Car,66,212424,Fast Car,2015-12-04,Jonas Blue,dance pop,79,0.644,0.57,-6.994,0.052,0.484,0,0.299,0.527,113.945,2015
4lqEFIB9YZl8BwR99L5H3b,In My Room (feat. Ty Dolla $ign & Tyga),57,168641,Blood For Mercy,2015-11-20,Yellow Claw,bass trap,68,0.745,0.869,-4.375,0.0444,0.00193,0,0.0799,0.814,104.015,2015
160hN2OsDXnmgExwtG7cvD,Hollow,55,210606,Hollow,2015-11-02,Tori Kelly,dance pop,74,0.606,0.656,-6.85,0.0361,0.0187,0.00654,0.44,0.454,126.044,2015
2H8LPaY3NSjmOFMH2Rygnz,Running Out,57,211200,Running Out,2015-12-01,Matoma,dance pop,71,0.601,0.682,-5.905,0.0338,0.0856,0.00384,0.132,0.17,94.999,2015
3e5wnsqhAkzlzk9SzdhOzR,Sound Of Your Heart,50,200132,Sound of Your Heart,2016-01-22,Shawn Hook,canadian pop,51,0.749,0.819,-3.678,0.0599,0.0033,0,0.0933,0.38,121.995,2016
698ItKASDavgwZ3WjaWjtz,Faded,80,212106,Different World,2018-12-14,Alan Walker,electro house,84,0.468,0.627,-5.085,0.0476,0.0281,7.97E-06,0.11,0.159,179.642,2018
0g5EKLgdKvNlln7TNqBByK,Middle,76,220573,Encore,2016-08-05,DJ Snake,dance pop,80,0.583,0.695,-5.336,0.0423,0.0141,0,0.0527,0.224,104.879,2016
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),77,219043,Sugar,2015-09-25,Robin Schulz,dance pop,82,0.636,0.815,-5.098,0.0581,0.0185,0,0.163,0.636,123.063,2015
5W6PyPVsWzS0reonIL7gId,Be Right There,57,237051,Be Right There,2015-08-28,Diplo,bmore,85,0.695,0.797,-5.199,0.0548,0.00259,0.112,0.664,0.297,124.972,2015
6TaqooOXAEcijL6G1AWS2K,All My Friends (feat. Tinashe & Chance the Rapper),74,229746,All My Friends (feat. Tinashe & Chance the Rapper),2015-10-21,Snakehips,edm,68,0.689,0.521,-5.845,0.132,0.119,8.41E-05,0.108,0.178,95.055,2015
6splO3UF8hSmK33y5fJTNk,Lay It All on Me (feat. Ed Sheeran),59,242440,We the Generation,2015-10-02,Rudimental,dance pop,74,0.669,0.747,-7.108,0.0428,0.141,0,0.185,0.483,122.531,2015
6Wytqpe4mfmyeT8s1xbczG,Something In The Way You Move,56,227423,Delirium (Deluxe),2015-11-06,Ellie Goulding,dance pop,81,0.658,0.814,-6.157,0.0493,0.0398,0,0.114,0.316,109.004,2015
61uyGDPJ06MkxJtHgPmuyO,Company,71,208120,Purpose (Deluxe),2015-11-13,Justin Bieber,canadian pop,95,0.59,0.797,-4.901,0.0614,0.132,0,0.0846,0.425,94.948,2015
2uEJanMvnA1dXgX1ASnPQm,One Call Away,60,192075,One Call Away,2015-08-21,Charlie Puth,dance pop,81,0.665,0.62,-5.43,0.035,0.417,0,0.113,0.451,91.008,2015
6O5TrlFWTYvznd9fMC0VvU,When We Were Young,68,290900,25,2015-11-20,Adele,british soul,83,0.372,0.566,-6.779,0.0519,0.322,0,0.0953,0.28,146.399,2015
0XDjtRaCmupZbkvvmtFIBB,Start A Riot,55,215333,Start A Riot,2015-12-04,BANNERS,indie poptimism,73,0.535,0.728,-4.008,0.033,0.0135,0,0.133,0.376,144.022,2015
1dl3vuXJS9anUXE7XnNP75,Get Ugly,64,200492,Everything Is 4,2015-05-29,Jason Derulo,dance pop,87,0.75,0.683,-4.829,0.12,0.0462,1.32E-06,0.297,0.539,111.066,2015
33QRsLBBdWDYgCZfWEZqR6,The Fix (feat. Jeremih),65,173045,The Fix (feat. Jeremih),2015-08-14,Nelly,dance pop,77,0.812,0.479,-6.47,0.0429,0.0485,0,0.102,0.0873,95.505,2015
2xSExwwFXzukzOdR6iVYMk,Boys Like You,53,194533,Boys Like You,2015-11-23,Who Is Fancy,None,42,0.739,0.597,-5.335,0.0801,0.0997,0,0.119,0.787,104.991,2015
6Xs7OKt6i0Ddq8B4M5Dgvr,New Americana,68,183808,BADLANDS,2015-08-28,Halsey,dance pop,88,0.339,0.707,-5.121,0.0428,0.0113,0,0.337,0.359,173.993,2015
36phXHOKx8rO7CMp2vNX4x,Love Myself,72,218773,HAIZ,2016-02-26,Hailee Steinfeld,dance pop,77,0.617,0.759,-6.785,0.0678,0.0026,0,0.419,0.324,122.924,2016
25KybV9BOUlvcnv7nN3Pyo,In The Night,72,235653,Beauty Behind The Madness,2015-08-28,The Weeknd,canadian contemporary r&b,94,0.505,0.68,-4.993,0.0714,0.0796,0,0.0465,0.539,168.022,2015
0j2O6RH0weEh6i3YFBqfuo,Dirty Mind (feat. Sam Martin),48,183993,Dirty Mind (feat. Sam Martin),2015-12-04,Flo Rida,dance pop,80,0.766,0.74,-4.706,0.092,0.0565,1.49E-05,0.287,0.744,115.071,2015
6ZANrVuAMp2rpjhfbOuJly,Same Old Love,67,229080,Revival (Deluxe),2015-10-09,Selena Gomez,dance pop,86,0.672,0.593,-4.01,0.0304,0.0223,0,0.214,0.438,98.02,2015
5XfywqPX6XBOdYQNbOaQvy,Good For You,61,221560,Good For You,2015-08-07,Selena Gomez,dance pop,86,0.605,0.678,-6.48,0.0511,0.179,0,0.0878,0.212,88.967,2015
4a32Q7bRtWDGSEMbyWKIlj,Me & The Rhythm,54,213426,Revival (Deluxe),2015-10-09,Selena Gomez,dance pop,86,0.711,0.736,-5.959,0.104,0.00315,0.000637,0.0731,0.717,106.01,2015
2dRvMEW4EwySxRUtEamSfG,The Heart Wants What It Wants,62,227360,For You,2014-11-24,Selena Gomez,dance pop,86,0.616,0.789,-4.874,0.0377,0.053,0,0.142,0.621,83.066,2014
6rmXhRIemCTPyMYZRDN7Qg,Black Magic,77,211786,Get Weird (Expanded Edition),2015-11-06,Little Mix,dance pop,85,0.776,0.875,-5.535,0.0575,0.0343,0,0.314,0.849,111.988,2015
6L2uVVPJA9WcDc7zCZ4DHN,Love Me Like You,68,197786,Get Weird (Expanded Edition),2015-11-06,Little Mix,dance pop,85,0.783,0.63,-4.985,0.044,0.211,0,0.3,0.822,106.053,2015
7jDOx9VTvxq0S9z8RjQ7lv,Should’ve Been Us,46,186478,Unbreakable Smile,2015-10-16,Tori Kelly,dance pop,74,0.65,0.766,-5.443,0.119,0.00408,6.69E-06,0.0759,0.467,89.974,2015
